ncbi_id	gene_symbol	entrez_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
NM_009638	Crisp1	11571	0.744592801007918	-0.937216683956818	6.10673683117476	-0.153472584436969	0.878025608613993	NA
NM_009639	Crisp3	11572	0.0893336452056445	0.0245005804408805	7.63235692568295	0.0032100936420355	0.99743872024316	NA
NM_007423	Afp	11576	2.36698416713565	0.0244977089857759	3.22091939539853	0.00760581249588978	0.993931498146062	NA
NM_001205054	Aga	11593	248.900629832779	-0.0519133534520021	0.182866352308808	-0.283886853959528	0.776497091238575	0.949495312778523
NM_007424	Acan	11595	0.0234708719909547	0.0244522861581573	7.63235692568721	0.00320376607072207	0.997443768888657	NA
NR_073176	Ager	11596	37.1088436091212	-1.39475158296465	0.361184996180409	-3.86159889728083	0.000112647396084581	0.00698120503130434
NM_009640	Angpt1	11600	96.2217954608179	1.79295142573525	0.600460816641381	2.98595907683694	0.00282690470723446	0.0580609401141874
NM_007426	Angpt2	11601	6.91833436372934	-0.473168934504217	0.687822107553474	-0.687923416982393	0.4915010092994	NA
NM_009641	Angpt4	11602	0.732663754009137	2.48459846285576	2.29847310167289	1.08097782873657	0.279706976108328	NA
NM_021604	Agrn	11603	191.665883109411	0.019320665019163	0.235627064049805	0.0819967990395159	0.934649258882341	0.994349971314361
NM_007427	Agrp	11604	1.17654417579577	1.82636897921438	1.52671914659352	1.19627043604546	0.231591041808756	NA
NM_013463	Gla	11605	512.334873162513	0.0285817846583493	0.189132140560597	0.151120716836553	0.879880490505053	0.9788423669147
NM_007428	Agt	11606	0.347785677416552	2.4673786041585	4.52983287400765	0.544695284083527	0.585963108837274	NA
NM_177322	Agtr1a	11607	1.47391640904526	0.0244778075077935	3.43526310978491	0.00712545348799384	0.994314758781845	NA
NM_175086	Agtr1b	11608	0	NA	NA	NA	NA	NA
NM_007429	Agtr2	11609	0	NA	NA	NA	NA	NA
NM_009642	Agtrap	11610	1235.29884959193	0.0330253366836011	0.15266480355299	0.216325806046959	0.828733794948706	0.966638197075829
NM_016702	Agxt	11611	0	NA	NA	NA	NA	NA
NM_007430	Nr0b1	11614	0	NA	NA	NA	NA	NA
NM_001304528	Gm4737	11615	0.782246859706349	1.00291374236205	1.63936055101492	0.61177130420831	0.54068907794434	NA
NM_013464	Ahr	11622	214.413600260452	0.0765201923635763	0.274078452618014	0.279190836173551	0.780098375822501	0.951628519731708
NM_009644	Ahrr	11624	15.4494286488422	-0.167365609299405	0.388669055523477	-0.430612128547228	0.66675042086008	0.913811934209286
NR_075099	Ahsg	11625	0	NA	NA	NA	NA	NA
NM_009645	Aicda	11628	7.10117587020002	0.347705894473294	1.0669790728703	0.325878832410389	0.744516031532054	NA
NM_019467	Aif1	11629	224.830650255841	-0.0419135083300497	0.333802809332353	-0.125563677591216	0.900077316416565	0.983202055268585
NM_172393	Aim1	11630	1257.44602548068	-0.264258268969181	0.213898735329357	-1.23543633188051	0.216668158142807	0.620788445398809
NM_016666	Aip	11632	1331.47263923236	-0.107872483257129	0.0836425389789172	-1.2896844664689	0.197160235057187	0.597327654600733
NR_073358	Aire	11634	0.222651708808534	-0.93716205127213	7.63235692558878	-0.122788027395592	0.902274955267857	NA
NM_021515	Ak1	11636	6.17703252816184	0.164860140355968	0.777570813352371	0.212019455366644	0.832091856162676	NA
NM_016895	Ak2	11637	1314.34764774231	-0.0441307158292648	0.136510724485128	-0.323276548386295	0.746485812960507	0.941486264291124
NM_009647	Ak4	11639	1.00773106183182	0.0244112178953002	2.75864598129779	0.00884898535759781	0.992939623347782	NA
NR_104310	Akap1	11640	215.876112542398	0.581043826716926	0.149697838871866	3.88144432208049	0.000103837927041202	0.00664283598851215
NM_009649	Akap2	11641	0	NA	NA	NA	NA	NA
NM_009650	Akap3	11642	0.252263879414755	0.0246162525998243	6.59244531486496	0.00373400937347457	0.997020698494327	NA
NM_009651	Akap4	11643	0	NA	NA	NA	NA	NA
NM_001287176	Alpl	11647	8.26339319595286	-0.937326877928653	1.98305219326334	-0.472668788604184	0.636449497399639	0.901453704268338
NM_007432	Akp3	11648	0	NA	NA	NA	NA	NA
NM_007433	Alppl2	11650	0.0310278071141655	0.0244522861581574	7.63235692568721	0.00320376607072209	0.997443768888657	NA
NM_009652	Akt1	11651	4273.96707754983	-0.303920300800904	0.145210227963285	-2.09296758956778	0.036352047857593	0.258592311151293
NM_007434	Akt2	11652	562.324901741694	0.0493718375633503	0.131795182167526	0.374610336670679	0.707950284409136	0.927097080065082
NM_020559	Alas1	11655	3692.28513903512	0.245029196708326	0.144923686596211	1.69074636771441	0.0908852543849335	0.422934549052141
NM_009653	Alas2	11656	481.220076347445	-1.3691439112841	0.711754280523227	-1.92361879478633	0.0544023834476913	0.325456993787873
NM_009654	Alb	11657	0	NA	NA	NA	NA	NA
NM_009655	Alcam	11658	481.135424673345	-0.622470659375734	0.174144719409208	-3.5744446428665	0.000350972055797569	0.0149685178922411
NM_007435	Abcd1	11666	4779.57672530103	0.0660629363935262	0.169524303456301	0.389695961267027	0.696761383327553	0.922251992031347
NM_013467	Aldh1a1	11668	10.1509084870815	-0.937350078245167	1.79856450268019	-0.521165672317198	0.602251365313337	0.888200096259298
NM_009656	Aldh2	11669	5512.81784305401	0.102367622821355	0.136674252553925	0.748989812700574	0.453863345605285	0.823677319477982
NM_007436	Aldh3a1	11670	0.273161314240125	0.024668545616922	7.63235692539167	0.003232100628687	0.997421161299372	NA
NM_007437	Aldh3a2	11671	2319.43980877104	-0.0682902420230452	0.0836554106621909	-0.816327855932812	0.414312646530493	0.796152527524173
NM_007438	Aldoa	11674	23797.9834433053	-0.172294565475859	0.20791315554057	-0.828685250954402	0.407282533774649	0.791136539316237
NM_009657	Aldoc	11676	152.305201184529	-1.23587972074829	0.22387674674064	-5.52035769119	3.38310286463855e-08	1.75024091244931e-05
NM_009658	Akr1b3	11677	0	NA	NA	NA	NA	NA
NM_007439	Alk	11682	0.0589196619151504	0.0244803006825895	7.63235692568721	0.00320743656526326	0.997440840272779	NA
NM_007440	Alox12	11684	1.63760183676454	1.492906889878	1.70653174863804	0.874819288342842	0.381672240497953	NA
NM_145684	Alox12e	11685	2.46633445284828	0.0244487187165889	2.57072301330982	0.00951044456754251	0.992411877502479	NA
NM_009659	Alox12b	11686	0.026055416203838	0.0244592896362094	7.63235692568721	0.00320468367430381	0.997443036750684	NA
NM_009660	Alox15	11687	113.743881272964	-0.383481333143896	0.607974744246669	-0.630752077734842	0.528202641973574	0.857709091960567
NM_009661	Alox8	11688	15.6801760410321	2.46957623926075	1.48947307030481	1.65802006662354	0.0973134161647532	0.436297038034815
NM_009662	Alox5	11689	5196.76231116029	-1.47130219905707	0.385686712817454	-3.81475988194969	0.000136315414665671	0.00783583149326966
NM_009663	Alox5ap	11690	14148.3286217001	-0.415991798690041	0.105256677587442	-3.95216539439463	7.74471798356478e-05	0.00558511510826893
NM_023040	Gfer	11692	426.605496101822	0.060018505285844	0.136584393670136	0.439424327136482	0.660354102557029	0.911633563940299
NM_007441	Alx3	11694	0.0254658649644486	0.985863767975312	7.63235692568721	0.129168981164563	0.897223940002429	NA
NM_007442	Alx4	11695	0.047225058783743	-0.937288368106749	7.63235692568721	-0.122804577567939	0.902261849326096	NA
NM_009664	Ambn	11698	0.0432904008956844	0.0244803006825899	7.63235692568721	0.00320743656526331	0.997440840272779	NA
NM_007443	Ambp	11699	0.438084267731492	0.0245789054893578	5.2057188697624	0.00472151994840236	0.996232786126579	NA
NM_009665	Amd1	11702	0	NA	NA	NA	NA	NA
NM_009666	Amelx	11704	0.0323194950885688	0.0244592896362088	7.63235692568721	0.00320468367430373	0.997443036750684	NA
NM_007445	Amh	11705	3.44380391354738	-1.56315772169762	1.26784147021799	-1.23292837347311	0.217602488486085	NA
NM_009667	Ampd3	11717	3325.92833973189	-0.356108069287797	0.141901005742921	-2.50955282116146	0.0120884134934779	0.142098555708586
NM_133653	Mat1a	11720	0	NA	NA	NA	NA	NA
NM_007446	Amy1	11722	0.269309907749256	1.89227495507597	5.40587975029951	0.350040149333905	0.726308566560509	NA
NM_007447	Ang	11727	153.908831618843	-0.117311082460351	0.200244305412973	-0.585839793138761	0.557983179723123	0.869818149048424
NM_001123394	Ang3	11730	0	NA	NA	NA	NA	NA
NM_007449	Ang2	11731	0	NA	NA	NA	NA	NA
NM_020332	Ank	11732	1536.80103677897	-0.312964481192919	0.157858987949391	-1.98255725098943	0.0474169064530515	0.299782420731595
NR_102386	Ank1	11733	260.434452041535	-0.384086657521425	1.23732413935348	-0.310417169846953	0.756243738936866	0.944244023991172
NM_170730	Ank3	11735	0.897800150534385	0.0244469791962508	2.52184557735892	0.00969408254642367	0.992265362349317	NA
NM_009671	Ankfy1	11736	3252.40285558265	0.112174418602645	0.0941714639871511	1.19117207966471	0.233586037910634	0.642793770836871
NM_009672	Anp32a	11737	3034.08913258347	0.0531789188117507	0.128263100069582	0.414608089020938	0.678428825629317	0.917358131040332
NM_007450	Slc25a4	11739	427.607596609418	-0.199175712573088	0.155725331281908	-1.27901935371402	0.20089024065956	0.601810919840913
NM_007451	Slc25a5	11740	5359.15191338774	0.164748162966936	0.159584101726259	1.03235949687228	0.301903738634877	0.708020700182561
NM_013469	Anxa11	11744	2369.84179344333	-0.301505236847972	0.209985142696834	-1.43584080747689	0.151047644988656	0.532397498019833
NM_013470	Anxa3	11745	2393.07709300022	0.400330403621379	0.246256744237129	1.62566269955997	0.104021429117952	0.44894848932699
NM_013471	Anxa4	11746	722.058598792861	-0.392234930582184	0.12006618190429	-3.26682271694832	0.00108761766355876	0.0319525749592285
NM_009673	Anxa5	11747	4968.7323553478	-0.070359705694887	0.101361800145041	-0.694144200223431	0.487591781876538	0.840923848526127
NM_013472	Anxa6	11749	4656.57404761918	0.0274515481754693	0.169108620960712	0.162330861782895	0.871045312790372	0.976779239222021
NM_009674	Anxa7	11750	2686.14978095539	-0.12030106663963	0.0926239539582424	-1.2988116086457	0.194008589768931	0.593866341109297
NM_013473	Anxa8	11752	0.0774645548355136	0.024515318685073	7.63235692568721	0.0032120246633861	0.997437179518981	NA
NM_009675	Aoc3	11754	2.62477034811975	-1.8587381951548	1.48996464563747	-1.24750489925857	0.212212424960045	NA
NM_007452	Prdx3	11757	2983.33913847079	0.127158117115724	0.119153539909248	1.06717867729798	0.285891159210308	0.69354106084474
NR_130150	Prdx6	11758	7562.07924477218	-0.035603438407123	0.115237882931893	-0.308956026449784	0.757354977204921	0.944244023991172
NM_009676	Aox1	11761	3.97392937275263	0.0244433927982287	1.81351170051675	0.0134784864036243	0.989246049407519	NA
NM_007454	Ap1b1	11764	2012.96207987256	0.26894772937239	0.121944286942357	2.20549675688801	0.0274192551222737	0.224543507708145
NM_009677	Ap1g1	11765	3635.38727200499	0.132512937657442	0.0770119572419567	1.72068003986851	0.0853089003189151	0.413815982427546
NM_007455	Ap1g2	11766	964.335619328985	0.181469648133046	0.153338615972322	1.18345693276508	0.236628105223986	0.646084860959203
NM_007456	Ap1m1	11767	2898.07923169162	-0.0351511664216399	0.129242820675479	-0.271977710157706	0.785639158245276	0.954135324404103
NM_009678	Ap1m2	11768	34.7364758374823	0.101209260694766	0.254465526581247	0.397732699020241	0.690827231336136	0.921036299975294
NM_007457	Ap1s1	11769	710.224239101258	-0.2510820622671	0.164849625981426	-1.52309755495223	0.127734300483523	0.494762513493959
NM_024406	Fabp4	11770	7.78257160945775	-1.99362300244914	1.27719021922251	-1.56094446421831	0.118536854887951	NA
NM_007458	Ap2a1	11771	1354.89091799777	-0.0730575743199666	0.177384814438311	-0.411859236943723	0.680442599993265	0.917460226325196
NM_007459	Ap2a2	11772	2870.71551373934	-0.197116535140693	0.105958102702643	-1.86032526171098	0.0628395215969141	0.353954682743476
NM_009679	Ap2m1	11773	376.784141505394	-0.123753610032927	0.104368095042508	-1.18574177273738	0.235724292487813	0.645425622240723
NM_009680	Ap3b1	11774	2279.12680732738	0.0177412305670163	0.0792151790657786	0.223962512945711	0.822786472642255	0.965869746235991
NM_021492	Ap3b2	11775	0.248854223021952	0.0246498199863006	7.63235692551404	0.00322964717542221	0.997423118861636	NA
NM_007460	Ap3d1	11776	2639.27331383594	-0.0366703772325948	0.0963327244631802	-0.380663761322465	0.703452762141623	0.925619830229282
NM_009681	Ap3s1	11777	2016.67221090699	0.130355436244663	0.186235270276482	0.699950315808275	0.483958333154287	0.838082892751083
NM_009682	Ap3s2	11778	652.260560084677	0.132001872291674	0.132834837664575	0.993729315384839	0.32035466664795	0.724282762387224
NM_021392	Ap4m1	11781	234.241011590165	0.0982217335628337	0.156281017955778	0.628494329302531	0.529680160305691	0.857709091960567
NM_021710	Ap4s1	11782	216.13543339612	0.101793953098395	0.156653726010549	0.649802310425357	0.515819926352447	0.851868224543574
NM_009684	Apaf1	11783	2294.29771546394	0.0243047491477871	0.0906353027880719	0.268159849420018	0.788576278983807	0.954991855973875
NM_007461	Apba2	11784	0.124756129872312	-0.937223833596154	7.63235692568021	-0.122796122183794	0.90226854507009	NA
NM_009685	Apbb1	11785	10.9010427694952	0.107832233764854	0.711846325685724	0.151482461697022	0.879595144723184	0.9788423669147
NM_009686	Apbb2	11787	9.27355326785529	0.244273439339643	0.895588139905188	0.272751981022776	0.785043873956969	0.953831090886408
NM_007462	Apc	11789	1786.229980931	-0.0292975019296435	0.0979079533638264	-0.299235158361179	0.764760625065517	0.946275239690531
NM_007463	Speg	11790	0.0892258816571614	0.0245013117289701	7.63235692568721	0.00321018945622279	0.997438643794893	NA
NM_009687	Apex1	11792	996.423545055408	0.393787134191426	0.105790428030754	3.7223323652396	0.000197390956435464	0.00993305740947193
NM_053069	Atg5	11793	931.76823184534	-0.00259760152661039	0.116559967085179	-0.0222855375783705	0.982220185359096	0.998698202882023
NM_007464	Birc3	11796	949.876374635891	-0.468777801198198	0.126710856582765	-3.6995867113565	0.000215950849261193	0.0106622371591657
NM_007465	Birc2	11797	332.389575880449	-0.133705331744916	0.159089882595595	-0.840438936552575	0.400662325602013	0.787457814385051
NR_125870	Xiap	11798	2508.97506268431	-0.0123908037790184	0.12557765152906	-0.0986704531271713	0.921399929343462	0.98891069653301
NM_001012272	Birc5	11799	1132.26559200937	-0.0266381468263573	0.112512247956979	-0.236757751356481	0.812844729267617	0.962862579452905
NM_007466	Api5	11800	2061.33170645209	-0.0611313394466619	0.163940380186792	-0.372887627666896	0.709232080697124	0.927097080065082
NM_009690	Cd5l	11801	1.50271924413363	-1.81955256172437	2.13679858099898	-0.851532090064245	0.394473845210334	NA
