ncbi_id	gene_symbol	entrez_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
NM_009616	Adam19	11492	439.311617628441	-2.91994231504396	0.565867501642023	-5.16011664669014	2.46796024810186e-07	5.11175280780969e-06
NM_009618	Adam2	11495	0	NA	NA	NA	NA	NA
NM_001310440	Adam22	11496	14.9990057815705	-1.50891521132051	0.451586849653561	-3.34136215985494	0.000833684004401129	0.00494331852501893
NM_009619	Adam3	11497	102.775282062119	0.134399973021237	0.290298108575858	0.462972265580976	0.643384246916311	0.779054925804715
NM_009620	Adam4	11498	3.22706846400523	-0.514604376379602	0.834408955627444	-0.616729210429721	0.537413350911816	0.6980666707997
NM_007401	Adam5	11499	0	NA	NA	NA	NA	NA
NM_007402	Adam7	11500	0	NA	NA	NA	NA	NA
NM_007403	Adam8	11501	1892.16705176337	-0.816450764129271	0.338043987531475	-2.41522048681091	0.0157256870905644	0.0529744256797639
NM_007404	Adam9	11502	750.263589310021	-0.624736129396907	0.140094686115858	-4.45938491114683	8.21951945583376e-06	0.000105938657320418
NM_009621	Adamts1	11504	0.194725636527307	0.0550855507069338	7.63380214917071	0.00721600450607932	0.994242511380056	NA
NM_007405	Adcy6	11512	28.5286139661227	0.0550870733833588	1.73037002237576	0.0318354298046181	0.974603292049171	0.993673490814851
NM_007406	Adcy7	11513	2312.69987079285	-0.439823305752893	0.108572440148644	-4.05096638843836	5.10065347675136e-05	0.000482034059617771
NM_009623	Adcy8	11514	0.224701471662912	1.01685421949627	7.63380214917071	0.133204162175822	0.894031919242524	NA
NM_009624	Adcy9	11515	278.999077916628	-0.563491464840988	0.127821010952142	-4.40844162194874	1.04117075876418e-05	0.000127960379697976
NM_009625	Adcyap1	11516	0.0499051627672916	0.0550855507069369	7.63380214917071	0.00721600450607972	0.994242511380056	NA
NM_007407	Adcyap1r1	11517	2.05783461718124	0.0550861876594205	5.92880700461335	0.00929127691566896	0.992586740260764	NA
NM_013457	Add1	11518	4207.07174401755	-0.524234896621562	0.109437118221878	-4.79028418455523	1.66545267014101e-06	2.70266074105736e-05
NM_013458	Add2	11519	98.2311950745339	0.0550870722734295	1.74197521648627	0.0316233386974043	0.974772431106655	0.993673490814851
NM_007408	Plin2	11520	2417.6489316224	0.0229723297482111	0.221004608993422	0.103945025639239	0.917212975317787	0.967530813345309
NM_007409	Adh1	11522	0.117892313186372	0.0550855507069348	7.63380214917071	0.00721600450607945	0.994242511380056	NA
NM_009626	Adh7	11529	0	NA	NA	NA	NA	NA
NM_007410	Adh5	11532	1008.54934460665	0.31077324299593	0.114720446310313	2.7089612444089	0.00674942233258476	0.0269852019624712
NM_134079	Adk	11534	316.831193725162	0.184103272844685	0.226969184905465	0.8111377450704	0.417286572010565	0.592463619102402
NM_009627	Adm	11535	0.1962563263525	-0.930108094794118	7.63229091205473	-0.121864864103263	0.903006042559281	NA
NM_007412	Gpr182	11536	1.44136316515659	1.01688200999604	1.90222696082602	0.534574491339598	0.592944126558118	NA
NM_013459	Cfd	11537	1.2204242134767	1.0168819011764	1.95767523080391	0.519433399971466	0.603458544990678	NA
NM_009628	Adnp	11538	207.518883305688	0.522977712085173	0.201550286925509	2.59477532908926	0.00946527688334454	0.0355523696609054
NM_001291930	Adora1	11539	0.230061263152068	0.0550855507069363	7.63380214917071	0.00721600450607964	0.994242511380056	NA
NM_009630	Adora2a	11540	25.680255961917	-0.376166428606517	0.519472067591168	-0.724132156615907	0.468984604447638	0.63760662485772
NM_007413	Adora2b	11541	157.410120606488	-0.245460639747454	0.203334788662592	-1.20717483398655	0.227364820058337	0.394013934359316
NM_009631	Adora3	11542	90.9380314352531	-0.11925796787249	0.285093671874615	-0.418311522273773	0.675719366353623	0.802181649389254
NM_007414	Adprh	11544	1378.39027655416	-0.167155384775184	0.113746206526228	-1.4695468963762	0.141684511685629	0.280213755112243
NM_007415	Parp1	11545	2158.95489841933	0.425080587014142	0.0709385080871551	5.99224030045696	2.06969790795326e-09	7.84669680541578e-08
NM_009632	Parp2	11546	922.021297437463	0.234061148346369	0.082489134663681	2.83747852733172	0.00454714052325128	0.0195939594631027
NM_007416	Adra1b	11548	0.0216811156358342	0.0550855507069347	7.63380214917071	0.00721600450607943	0.994242511380056	NA
NM_013461	Adra1a	11549	0	NA	NA	NA	NA	NA
NM_013460	Adra1d	11550	0	NA	NA	NA	NA	NA
NM_007417	Adra2a	11551	0.279084726936405	0.0550855507069346	7.63380214917071	0.00721600450607942	0.994242511380056	NA
NM_009633	Adra2b	11552	0.0537681402135319	0.0550855507069364	7.63380214917071	0.00721600450607965	0.994242511380056	NA
NM_007418	Adra2c	11553	0	NA	NA	NA	NA	NA
NM_007419	Adrb1	11554	0.200617697427033	0.0550855507069354	7.63380214917071	0.00721600450607953	0.994242511380056	NA
NM_007420	Adrb2	11555	756.351256748758	-0.862224056016046	0.191178574014163	-4.51004544030215	6.48137409295711e-06	8.68155955467788e-05
NM_013462	Adrb3	11556	0	NA	NA	NA	NA	NA
NM_009634	Adsl	11564	716.420661034053	0.606810196812705	0.110093932927137	5.51174965485434	3.5528402423114e-08	9.59710970454367e-07
NM_007421	Adssl1	11565	1224.35176737611	-0.0508662658779902	0.108998599852131	-0.466668984252973	0.640736723415485	0.776864817262501
NM_007422	Adss	11566	1815.0330923156	0.321471392999199	0.132505451644182	2.42609937183904	0.0152620906654032	0.0517354947889198
NM_009635	Avil	11567	2.3920511517059	-0.410721401208041	1.56680583025841	-0.262139311251032	0.793214040163595	NA
NM_009636	Aebp1	11568	1.52261451018541	0.122751790959597	1.32553761523492	0.0926052867521544	0.926217143578971	NA
NM_178803	Aebp2	11569	524.681472768791	0.178330487347588	0.176758178622054	1.00889525303888	0.313024872026684	0.490652863962523
NM_009638	Crisp1	11571	0.744592801007918	0.0550861284241627	6.1074770488406	0.00901945729531966	0.992803611849137	NA
NM_009639	Crisp3	11572	0.0893336452056445	0.0550855507069362	7.63380214917071	0.00721600450607962	0.994242511380056	NA
NM_007423	Afp	11576	2.36698416713565	0.0550868700872333	3.22102799709853	0.0171022636676412	0.986355033031588	NA
NM_001205054	Aga	11593	248.900629832779	-0.0577377333968947	0.184306123002317	-0.31327083689004	0.754074904605309	0.857134672842328
NM_007424	Acan	11595	0.0234708719909547	0.0550855507069354	7.63380214917071	0.00721600450607952	0.994242511380056	NA
NR_073176	Ager	11596	37.1088436091212	-0.191116740792437	0.424385169480817	-0.450337934820494	0.652466789878324	0.784557581152031
NM_009640	Angpt1	11600	96.2217954608179	3.03354880802475	0.494457452659446	6.13510584522241	8.51025136764152e-10	3.71583637852045e-08
NM_007426	Angpt2	11601	6.91833436372934	-0.129491313124115	0.587191895359738	-0.220526397158093	0.825461216395899	0.908259515596506
NM_009641	Angpt4	11602	0.732663754009137	0.0731909700508608	2.31339721050507	0.0316378742563113	0.974760839208891	NA
NM_021604	Agrn	11603	191.665883109411	0.142350074177754	0.200564490602747	0.709747142926228	0.477860952126981	0.646083952583778
NM_007427	Agrp	11604	1.17654417579577	0.679044839842217	1.52296606794636	0.44586997316222	0.655691173173204	NA
NM_013463	Gla	11605	512.334873162513	0.266692699935931	0.191898252804861	1.38976095945557	0.164601476849557	0.312020869712187
NM_007428	Agt	11606	0.347785677416552	0.0550865714933229	4.60604294889349	0.0119596304473358	0.990457822987692	NA
NM_177322	Agtr1a	11607	1.47391640904526	0.05508683078441	3.43539486834243	0.0160350797784679	0.987206405672097	NA
NM_175086	Agtr1b	11608	0	NA	NA	NA	NA	NA
NM_007429	Agtr2	11609	0	NA	NA	NA	NA	NA
NM_009642	Agtrap	11610	1235.29884959193	-0.138288908277122	0.149146241550419	-0.927203440325201	0.353820916942345	0.53182599124469
NM_016702	Agxt	11611	0	NA	NA	NA	NA	NA
NM_007430	Nr0b1	11614	0	NA	NA	NA	NA	NA
NM_001304528	Gm4737	11615	0.782246859706349	-1.91812598861744	2.00043902087056	-0.958852516175525	0.337633048636649	NA
NM_013464	Ahr	11622	214.413600260452	-0.240413212047735	0.273987433284581	-0.877460725718855	0.380236441979291	0.557108529212742
NM_009644	Ahrr	11624	15.4494286488422	-0.81223440090885	0.389494861841939	-2.08535331395068	0.037037241312032	0.103141080509409
NR_075099	Ahsg	11625	0	NA	NA	NA	NA	NA
NM_009645	Aicda	11628	7.10117587020002	-2.95408294058935	1.1686935383438	-2.52767970701344	0.0114819046070301	0.0413195601262148
NM_019467	Aif1	11629	224.830650255841	-1.45808180302001	0.328194857346058	-4.44273202453799	8.88237653009608e-06	0.000112473476131122
NM_172393	Aim1	11630	1257.44602548068	-0.853364499216241	0.211443487931415	-4.03589870544059	5.4393681830609e-05	0.000509587051022887
NM_016666	Aip	11632	1331.47263923236	-0.259716157733842	0.0816337008523623	-3.18148209651243	0.00146523578930399	0.00785051539013038
NR_073358	Aire	11634	0.222651708808534	0.0550855507069356	7.63380214917071	0.00721600450607955	0.994242511380056	NA
NM_021515	Ak1	11636	6.17703252816184	0.364228605367258	0.756692595935839	0.481342895812003	0.630272814721142	0.769964969902026
NM_016895	Ak2	11637	1314.34764774231	0.395267093338601	0.136230223125503	2.90146403837612	0.00371423408312339	0.016623665558087
NM_009647	Ak4	11639	1.00773106183182	0.0550869462326162	2.75871421223324	0.0199683410439323	0.984068627714912	NA
NR_104310	Akap1	11640	215.876112542398	0.745410011233858	0.156883554692035	4.75135850087735	2.02054530438726e-06	3.21058706086829e-05
NM_009649	Akap2	11641	0	NA	NA	NA	NA	NA
NM_009650	Akap3	11642	0.252263879414755	-1.16742500315655	6.55289851880579	-0.178153987858384	0.858602043946784	NA
NM_009651	Akap4	11643	0	NA	NA	NA	NA	NA
NM_001287176	Alpl	11647	8.26339319595286	-0.912062168461165	1.97858164539436	-0.460967668725835	0.644821801351838	0.779630685968662
NM_007432	Akp3	11648	0	NA	NA	NA	NA	NA
NM_007433	Alppl2	11650	0.0310278071141655	0.0550855507069347	7.63380214917071	0.00721600450607943	0.994242511380056	NA
NM_009652	Akt1	11651	4273.96707754983	-0.0623846210636419	0.144690725508567	-0.431158395566605	0.666353202765933	0.79526668861812
NM_007434	Akt2	11652	562.324901741694	-0.315472188350762	0.122776070236123	-2.5694924731183	0.0101847604304187	0.0376334008950723
NM_020559	Alas1	11655	3692.28513903512	0.208479238835405	0.144326196749439	1.44450033002214	0.148598286968897	0.289907521642901
NM_009653	Alas2	11656	481.220076347445	-0.817882911230081	0.667740975851914	-1.22485056452708	0.220631529391641	0.385956342430116
NM_009654	Alb	11657	0	NA	NA	NA	NA	NA
NM_009655	Alcam	11658	481.135424673345	-0.359624604037659	0.170561447043483	-2.10847533408869	0.0349898941411009	0.0984546370298425
NM_007435	Abcd1	11666	4779.57672530103	-0.274181814688667	0.168912541827465	-1.62321762328773	0.104542891810515	0.224532571677179
NM_013467	Aldh1a1	11668	10.1509084870815	1.0168822050173	1.79858341156449	0.565379508383637	0.57181565940628	0.727163774015479
NM_009656	Aldh2	11669	5512.81784305401	-0.348447199969481	0.136111010222435	-2.56002214222084	0.0104665494393119	0.0383684704637031
NM_007436	Aldh3a1	11670	0.273161314240125	0.0550855507069356	7.63380214917071	0.00721600450607954	0.994242511380056	NA
NM_007437	Aldh3a2	11671	2319.43980877104	-0.541465603254247	0.082424234229752	-6.56925245729245	5.0568485481633e-11	3.04963247792955e-09
NM_007438	Aldoa	11674	23797.9834433053	-0.339446260130913	0.207873548047824	-1.63294591023586	0.102480373207902	0.221263421558049
NM_009657	Aldoc	11676	152.305201184529	0.930223672083295	0.20789068168919	4.47458089282731	7.65613375796411e-06	9.98686421587149e-05
NM_009658	Akr1b3	11677	0	NA	NA	NA	NA	NA
NM_007439	Alk	11682	0.0589196619151504	0.0550855507069346	7.63380214917071	0.00721600450607942	0.994242511380056	NA
NM_007440	Alox12	11684	1.63760183676454	-1.00450720592522	1.36549431085325	-0.735636317149894	0.461952054761864	NA
NM_145684	Alox12e	11685	2.46633445284828	0.0550869738205507	2.57077822842441	0.0214281314550858	0.982904133058581	NA
NM_009659	Alox12b	11686	0.026055416203838	0.055085550706935	7.63380214917071	0.00721600450607947	0.994242511380056	NA
NM_009660	Alox15	11687	113.743881272964	-1.28812676055194	0.734447051785154	-1.75387287268838	0.0794522927889689	0.18369336903483
NM_009661	Alox8	11688	15.6801760410321	0.071571746806053	1.22929839213358	0.0582216224018912	0.953572097748084	0.988251604140489
NM_009662	Alox5	11689	5196.76231116029	-1.13603455545897	0.38478588810265	-2.95238102691517	0.00315333559142152	0.0146021961708469
NM_009663	Alox5ap	11690	14148.3286217001	-0.490526764653413	0.105094258847774	-4.66749344856152	3.04896468489119e-06	4.54923775653615e-05
NM_023040	Gfer	11692	426.605496101822	0.285357014808331	0.132154013473278	2.15927619077594	0.0308287461464065	0.0891448533751799
NM_007441	Alx3	11694	0.0254658649644486	0.055085550706934	7.63380214917071	0.00721600450607934	0.994242511380056	NA
NM_007442	Alx4	11695	0.047225058783743	0.0550855507069345	7.63380214917071	0.0072160045060794	0.994242511380056	NA
NM_009664	Ambn	11698	0.0432904008956844	0.0550855507069344	7.63380214917071	0.00721600450607939	0.994242511380056	NA
NM_007443	Ambp	11699	0.438084267731492	0.958165107579261	5.12548011227913	0.186941532615409	0.851706474852782	NA
NM_009665	Amd1	11702	0	NA	NA	NA	NA	NA
NM_009666	Amelx	11704	0.0323194950885688	0.055085550706935	7.63380214917071	0.00721600450607947	0.994242511380056	NA
NM_007445	Amh	11705	3.44380391354738	0.448380954794018	0.90466621900375	0.495631366989464	0.620154518091005	0.762263664760522
NM_009667	Ampd3	11717	3325.92833973189	-0.818143000761674	0.140426438596351	-5.82613223648991	5.67266736537004e-09	1.89566507885021e-07
NM_133653	Mat1a	11720	0	NA	NA	NA	NA	NA
NM_007446	Amy1	11722	0.269309907749256	-0.895215118743812	5.48391181057356	-0.163243894078994	0.870326407229	NA
NM_007447	Ang	11727	153.908831618843	-1.34381816248732	0.187847321791578	-7.15377866274995	8.44211490652624e-13	8.1416484794781e-11
NM_001123394	Ang3	11730	0	NA	NA	NA	NA	NA
NM_007449	Ang2	11731	0	NA	NA	NA	NA	NA
NM_020332	Ank	11732	1536.80103677897	-0.0784300495018659	0.158332550473819	-0.495350130261652	0.620352990455011	0.762416765330774
NR_102386	Ank1	11733	260.434452041535	-0.755257572092722	1.18137115130951	-0.639305921137097	0.522623937279833	0.6853789795459
NM_170730	Ank3	11735	0.897800150534385	0.95375056829597	2.45025935531726	0.389244741062311	0.697095109409336	NA
NM_009671	Ankfy1	11736	3252.40285558265	-0.211670157113236	0.0930924923353518	-2.27376184484057	0.0229803094834916	0.0709772969897457
NM_009672	Anp32a	11737	3034.08913258347	0.0776917242283029	0.127548444528089	0.609115418974736	0.542447938054505	0.701584036390495
NM_007450	Slc25a4	11739	427.607596609418	0.101724355897024	0.158232493780887	0.642879053893236	0.520302581787563	0.683787074341936
NM_007451	Slc25a5	11740	5359.15191338774	0.0761801974006876	0.159585915493274	0.477361659174104	0.633104611232134	0.771724582987294
NM_013469	Anxa11	11744	2369.84179344333	-0.683395090046376	0.208723167555177	-3.27416979174445	0.00105972914434378	0.00603710372827833
NM_013470	Anxa3	11745	2393.07709300022	-0.438242174681144	0.245601473782534	-1.78436296790785	0.0743647044489372	0.174993240995448
NM_013471	Anxa4	11746	722.058598792861	-0.896120322502286	0.115255181889488	-7.77509789851816	7.53890795424875e-15	1.3209389261458e-12
NM_009673	Anxa5	11747	4968.7323553478	-0.316838815536529	0.101102357245356	-3.1338420207911	0.00172533717741543	0.00895841274615746
NM_013472	Anxa6	11749	4656.57404761918	-0.412730064139303	0.169144821795444	-2.44009872580338	0.0146832485276132	0.050061267528013
NM_009674	Anxa7	11750	2686.14978095539	-0.457505432598787	0.0916772210992534	-4.99039376535501	6.02563327636409e-07	1.12414908001924e-05
NM_013473	Anxa8	11752	0.0774645548355136	0.0550855507069351	7.63380214917071	0.00721600450607949	0.994242511380056	NA
NM_009675	Aoc3	11754	2.62477034811975	0.615541102715131	1.01797484725776	0.604672212062301	0.545396815200414	NA
NM_007452	Prdx3	11757	2983.33913847079	0.106368179869014	0.118892169265815	0.894660939621685	0.370968364942716	0.548020487620742
NR_130150	Prdx6	11758	7562.07924477218	-0.127278564077786	0.115067935205873	-1.10611669402138	0.268676013915825	0.441863672809815
NM_009676	Aox1	11761	3.97392937275263	0.290868553267367	0.807179500144079	0.36035175969589	0.718584096862749	0.834347756776431
NM_007454	Ap1b1	11764	2012.96207987256	-0.239621265700461	0.120803883540266	-1.98355598080247	0.0473053605399364	0.124334041427555
NM_009677	Ap1g1	11765	3635.38727200499	-0.294008121036795	0.0758929509400099	-3.87398457162636	0.000107070194107408	0.000909150056841289
NM_007455	Ap1g2	11766	964.335619328985	-0.0527286587953125	0.15216143601452	-0.346531027679583	0.728943670260781	0.840954144372389
NM_007456	Ap1m1	11767	2898.07923169162	-0.00662699305174488	0.127931640602643	-0.0518010479700513	0.958687220514968	0.991981216443677
NM_009678	Ap1m2	11768	34.7364758374823	-0.331688479023658	0.228992288426383	-1.44847008300146	0.147485627008668	0.288264713277109
NM_007457	Ap1s1	11769	710.224239101258	0.279551750250322	0.164253659921831	1.7019514230816	0.0887644748404003	0.199224542285032
NM_024406	Fabp4	11770	7.78257160945775	-0.901322867032772	2.06871895015743	-0.43569130884801	0.66306071235557	0.792591979017453
NM_007458	Ap2a1	11771	1354.89091799777	-0.0747117058124562	0.175747543216372	-0.425108109309242	0.670757866622474	0.798406912570182
NM_007459	Ap2a2	11772	2870.71551373934	-0.524088702356575	0.104664088820078	-5.00734022781686	5.51873273796859e-07	1.04920657889297e-05
NM_009679	Ap2m1	11773	376.784141505394	-0.402700561585297	0.105805475047743	-3.80604653401524	0.000141205826327512	0.00114073192782712
NM_009680	Ap3b1	11774	2279.12680732738	-0.325666481825881	0.0792867431086443	-4.10745187729088	4.00048092704134e-05	0.000392065273620695
NM_021492	Ap3b2	11775	0.248854223021952	1.01685421949627	7.63380214917071	0.133204162175822	0.894031919242525	NA
NM_007460	Ap3d1	11776	2639.27331383594	-0.408768593799726	0.0948937658314237	-4.30764434542405	1.65002415285207e-05	0.000187833302597717
NM_009681	Ap3s1	11777	2016.67221090699	0.0594511156221027	0.186964196109503	0.317981286573622	0.750499131924761	0.854903256107455
NM_009682	Ap3s2	11778	652.260560084677	0.0301930879290024	0.130122756240233	0.232035416412943	0.816510506048891	0.90191547080664
NM_021392	Ap4m1	11781	234.241011590165	0.209804701871453	0.146230086732533	1.43475741934834	0.151356235592657	0.293606588994174
NM_021710	Ap4s1	11782	216.13543339612	0.102153497209674	0.157948866440905	0.64675042949988	0.517793479199025	0.68173337238978
NM_009684	Apaf1	11783	2294.29771546394	-0.20825613927551	0.0897218413471064	-2.32113091025218	0.0202797795908006	0.0647335357396161
NM_007461	Apba2	11784	0.124756129872312	0.0550855507069358	7.63380214917071	0.00721600450607958	0.994242511380056	NA
NM_009685	Apbb1	11785	10.9010427694952	2.89718071954524	1.46703652668553	1.97485247766177	0.0482848916988574	0.12639903690069
NM_009686	Apbb2	11787	9.27355326785529	2.10986739888331	1.21133562792129	1.74176945699512	0.0815487931906754	0.186982358683042
NM_007462	Apc	11789	1786.229980931	-0.125290274393203	0.0977221200330676	-1.2821076164824	0.199804897509998	0.358967756840049
NM_007463	Speg	11790	0.0892258816571614	0.0550855507069354	7.63380214917071	0.00721600450607952	0.994242511380056	NA
NM_009687	Apex1	11792	996.423545055408	1.00182234151807	0.106996630152191	9.36312050288954	7.74158049327838e-21	5.28301750925513e-18
NM_053069	Atg5	11793	931.76823184534	-0.464090955268099	0.114282754975484	-4.06090101142257	4.88836958569925e-05	0.000464001464481526
NM_007464	Birc3	11796	949.876374635891	-0.486390422571277	0.125779242022154	-3.86701664560522	0.0001101749104343	0.000927615512137102
NM_007465	Birc2	11797	332.389575880449	-0.194621740784015	0.157493844908067	-1.23574188500903	0.216554523081466	0.3811383122403
